source,target,weight,source_color,target_color
ITU X.7,ITU X.146,1,#7C43B5,#7C43B5
ITU X.7,ITU X.147,1,#7C43B5,#7C43B5
ITU X.7,ITU X.148,1,#7C43B5,#7C43B5
ITU X.7,ITU X.149,1,#7C43B5,#7C43B5
ITU X.7,ITU X.151,1,#7C43B5,#7C43B5
ITU X.7,ITU X.180,1,#7C43B5,#7C43B5
ITU X.7,ITU X.181,1,#7C43B5,#7C43B5
ITU X.7,ITU X.223,1,#7C43B5,#7C43B5
ITU X.7,ITU X.272,1,#7C43B5,#7C43B5
ITU X.7,ITU X.301,1,#7C43B5,#7C43B5
ITU X.7,ITU X.371,1,#7C43B5,#7C43B5
RFC 1825,RFC 1825,21,#7C43B5,#7C43B5
RFC 1825,RFC 1826,1,#7C43B5,#7C43B5
RFC 1825,RFC 1827,1,#7C43B5,#7C43B5
RFC 1825,RFC 1636,1,#7C43B5,#7C43B5
RFC 1825,RFC 1446,1,#7C43B5,#7C43B5
RFC 1825,RFC 1704,1,#7C43B5,#7C43B5
RFC 1825,RFC 1108,1,#7C43B5,#7C43B5
RFC 1825,RFC 1422,1,#7C43B5,#7C43B5
RFC 1825,RFC 1510,1,#7C43B5,#7C43B5
RFC 1825,RFC 1828,1,#7C43B5,#7C43B5
RFC 1825,RFC 1829,1,#7C43B5,#7C43B5
RFC 1971,RFC 1971,22,#7C43B5,#7C43B5
RFC 1971,RFC 1826,3,#7C43B5,#7C43B5
RFC 1971,RFC 1972,1,#7C43B5,#7C43B5
RFC 1971,RFC 1112,3,#7C43B5,#7C43B5
RFC 1971,RFC 1884,1,#7C43B5,#7C43B5
RFC 1971,RFC 1970,1,#7C43B5,#7C43B5
ITU X.181,ITU X.181,1,#7C43B5,#7C43B5
ITU X.321,ITU E.164,1,#7C43B5,#7C43B5
ITU X.321,ITU E.166,1,#7C43B5,#7C43B5
ITU X.321,ITU I.500,1,#7C43B5,#7C43B5
ITU X.321,ITU X.1,1,#7C43B5,#7C43B5
ITU X.321,ITU X.2,1,#7C43B5,#7C43B5
ITU X.321,ITU X.10,1,#7C43B5,#7C43B5
ITU X.321,ITU X.31,1,#7C43B5,#7C43B5
ITU X.321,ITU X.75,1,#7C43B5,#7C43B5
ITU X.321,ITU X.76,1,#7C43B5,#7C43B5
ITU X.321,ITU X.121,1,#7C43B5,#7C43B5
ITU X.321,ITU X.300,1,#7C43B5,#7C43B5
ITU X.321,ITU X.301,1,#7C43B5,#7C43B5
ITU X.321,ITU X.302,1,#7C43B5,#7C43B5
ITU X.321,ITU X.305,1,#7C43B5,#7C43B5
ITU X.323,ITU X.323,1,#7C43B5,#7C43B5
ITU X.324,ITU X.324,1,#7C43B5,#7C43B5
ITU X.60,ITU X.60,1,#7C43B5,#7C43B5
ITU X.82,ITU T.70,4,#7C43B5,#7C43B5
ITU Q.950,ITU Q.950,23,#7C43B5,#7C43B5
ITU Q.950,ITU Q.95,12,#7C43B5,#7C43B5
ITU Q.950,ITU Q.730,2,#7C43B5,#7C43B5
ITU Q.950,ITU Q.775,2,#7C43B5,#7C43B5
ITU Q.950,ITU Q.920,1,#7C43B5,#7C43B5
ITU Q.950,ITU Q.931,1,#7C43B5,#7C43B5
ITU Q.950,ITU Q.932,5,#7C43B5,#7C43B5
ITU Q.950,ITU Q.951.1,1,#7C43B5,#7C43B5
ITU Q.950,ITU Q.951.2,1,#7C43B5,#7C43B5
ITU Q.950,ITU Q.951.3,1,#7C43B5,#7C43B5
ITU Q.950,ITU Q.951.4,1,#7C43B5,#7C43B5
ITU Q.950,ITU Q.951.5,1,#7C43B5,#7C43B5
ITU Q.950,ITU Q.951.6,1,#7C43B5,#7C43B5
ITU Q.950,ITU Q.951.7,1,#7C43B5,#7C43B5
ITU Q.950,ITU Q.951.8,1,#7C43B5,#7C43B5
ITU Q.950,ITU Q.952,2,#7C43B5,#7C43B5
ITU Q.950,ITU Q.952.7,1,#7C43B5,#7C43B5
ITU Q.950,ITU Q.953,2,#7C43B5,#7C43B5
ITU Q.950,ITU Q.953.1,1,#7C43B5,#7C43B5
ITU Q.950,ITU Q.953.2,1,#7C43B5,#7C43B5
ITU Q.950,ITU Q.953.3,1,#7C43B5,#7C43B5
ITU Q.950,ITU Q.953.4,1,#7C43B5,#7C43B5
ITU Q.950,ITU Q.953.5,1,#7C43B5,#7C43B5
ITU Q.950,ITU Q.954,2,#7C43B5,#7C43B5
ITU Q.950,ITU Q.954.1,1,#7C43B5,#7C43B5
ITU Q.950,ITU Q.954.2,1,#7C43B5,#7C43B5
ITU Q.950,ITU Q.955,2,#7C43B5,#7C43B5
ITU Q.950,ITU Q.955.1,1,#7C43B5,#7C43B5
ITU Q.950,ITU Q.955.3,1,#7C43B5,#7C43B5
ITU Q.950,ITU Q.956,2,#7C43B5,#7C43B5
ITU Q.950,ITU Q.956.2,1,#7C43B5,#7C43B5
ITU Q.950,ITU Q.956.3,1,#7C43B5,#7C43B5
ITU Q.950,ITU Q.957,2,#7C43B5,#7C43B5
ITU Q.950,ITU Q.957.1,1,#7C43B5,#7C43B5
ITU Q.950,ITU X.208,3,#7C43B5,#7C43B5
ITU Q.950,ITU X.219,6,#7C43B5,#7C43B5
ITU Q.950,ITU X.229,2,#7C43B5,#7C43B5
ITU Q.950,ITU X.680,3,#7C43B5,#7C43B5
ITU Q.950,ITU X.880,3,#7C43B5,#7C43B5
ITU Q.950,ITU I.25,1,#7C43B5,#7C43B5
ITU Q.950,ITU Q.8,1,#7C43B5,#7C43B5
ITU Q.950,ITU Q.951,1,#7C43B5,#7C43B5
ITU Q.950,ISO 8824-1,2,#7C43B5,#7C43B5
ITU Q.950,ISO 9072-1,1,#7C43B5,#7C43B5
ITU Q.950,ISO 9072-2,1,#7C43B5,#7C43B5
ITU Q.950,ISO 13712-1,1,#7C43B5,#7C43B5
ITU I.233.1,ISO 8802-3,1,#7C43B5,#7C43B5
ITU I.233.1,ISO 8473,1,#7C43B5,#7C43B5
ITU I.233.1,ISO 7498-1,1,#7C43B5,#7C43B5
ITU I.233.1,ISO 8509,2,#7C43B5,#7C43B5
ITU I.233.1,ISO 8886,1,#7C43B5,#7C43B5
ITU I.122,ITU I.122,1,#7C43B5,#7C43B5
ITU X.125,ITU E.164,1,#7C43B5,#7C43B5
ITU X.125,ITU E.165,1,#7C43B5,#7C43B5
ITU X.125,ITU E.165.1,1,#7C43B5,#7C43B5
ITU X.125,ITU E.166,1,#7C43B5,#7C43B5
ITU X.125,ITU X.121,1,#7C43B5,#7C43B5
ITU X.125,ITU X.36,1,#7C43B5,#7C43B5
ITU X.125,ITU X.76,1,#7C43B5,#7C43B5
ITU X.125,ITU T.50,1,#7C43B5,#7C43B5
ITU X.144,ITU X.144,1,#7C43B5,#7C43B5
ITU X.144,ITU I.356,1,#7C43B5,#7C43B5
ITU X.144,ITU I.363,1,#7C43B5,#7C43B5
ITU X.144,ITU I.365.1,1,#7C43B5,#7C43B5
ITU X.144,ITU I.370,1,#7C43B5,#7C43B5
ITU X.144,ITU I.555,1,#7C43B5,#7C43B5
ITU X.144,ITU X.36,1,#7C43B5,#7C43B5
ITU X.144,ITU X.76,1,#7C43B5,#7C43B5
ITU X.144,ITU X.140,1,#7C43B5,#7C43B5
ITU X.144,ITU X.145,1,#7C43B5,#7C43B5
ITU X.144,ITU X.146,1,#7C43B5,#7C43B5
ITU X.144,ITU X.147,1,#7C43B5,#7C43B5
ITU X.144,ITU X.148,1,#7C43B5,#7C43B5
ITU X.144,ITU X.329,1,#7C43B5,#7C43B5
ITU X.146,ITU X.146,1,#7C43B5,#7C43B5
ITU X.146,ITU X.144,5,#7C43B5,#7C43B5
ITU X.146,ITU X.36,4,#7C43B5,#7C43B5
ITU X.146,ITU X.134,1,#7C43B5,#7C43B5
ITU X.146,ITU I.356,1,#7C43B5,#7C43B5
ITU X.146,ITU G.114,1,#7C43B5,#7C43B5
ITU X.146,ITU X.76,2,#7C43B5,#7C43B5
ITU X.146,ITU X.140,1,#7C43B5,#7C43B5
ITU X.146,ITU X.145,1,#7C43B5,#7C43B5
ITU X.146,ITU G.826,1,#7C43B5,#7C43B5
RFC 966,RFC 966,26,#7C43B5,#7C43B5
RFC 966,RFC 919,3,#7C43B5,#7C43B5
RFC 966,RFC 947,2,#7C43B5,#7C43B5
RFC 966,RFC 955,1,#7C43B5,#7C43B5
RFC 966,RFC 791,1,#7C43B5,#7C43B5
RFC 966,RFC 792,1,#7C43B5,#7C43B5
RFC 966,RFC 960,1,#7C43B5,#7C43B5
RFC 1042,RFC 948,1,#7C43B5,#7C43B5
RFC 1042,RFC 1042,14,#7C43B5,#7C43B5
RFC 1042,RFC 791,1,#7C43B5,#7C43B5
RFC 1042,RFC 826,1,#7C43B5,#7C43B5
RFC 1042,RFC 1010,1,#7C43B5,#7C43B5
RFC 1042,RFC 1009,1,#7C43B5,#7C43B5
RFC 1042,RFC 893,1,#7C43B5,#7C43B5
RFC 1042,RFC 879,1,#7C43B5,#7C43B5
RFC 905,RFC 892,2,#7C43B5,#7C43B5
RFC 905,ISO 7498-1,2,#7C43B5,#7C43B5
RFC 905,ISO 8072,1,#7C43B5,#7C43B5
RFC 907,RFC 907,79,#7C43B5,#7C43B5
RFC 1237,RFC 1237,48,#7C43B5,#7C43B5
RFC 1237,RFC 994,2,#7C43B5,#7C43B5
RFC 1237,RFC 995,2,#7C43B5,#7C43B5
RFC 1237,RFC 941,2,#7C43B5,#7C43B5
RFC 1237,RFC 1105,1,#7C43B5,#7C43B5
RFC 1237,ISO 8348,1,#7C43B5,#7C43B5
RFC 1237,ISO 8473,2,#7C43B5,#7C43B5
RFC 1287,RFC 1287,28,#7C43B5,#7C43B5
RFC 1287,RFC 822,1,#7C43B5,#7C43B5
RFC 1287,RFC 1006,1,#7C43B5,#7C43B5
RFC 1287,RFC 950,1,#7C43B5,#7C43B5
RFC 1287,RFC 1112,1,#7C43B5,#7C43B5
RFC 1338,RFC 1338,19,#7C43B5,#7C43B5
RFC 1338,RFC 1267,1,#7C43B5,#7C43B5
RFC 1338,RFC 1247,1,#7C43B5,#7C43B5
RFC 1005,RFC 1005,33,#7C43B5,#7C43B5
RFC 1005,RFC 796,1,#7C43B5,#7C43B5
RFC 1043,RFC 732,4,#7C43B5,#7C43B5
RFC 1043,RFC 1043,25,#7C43B5,#7C43B5
RFC 1053,ITU X.3,6,#7C43B5,#7C43B5
RFC 1053,RFC 1053,20,#7C43B5,#7C43B5
RFC 1053,RFC 854,1,#7C43B5,#7C43B5
RFC 1053,RFC 726,1,#7C43B5,#7C43B5
RFC 1053,RFC 734,1,#7C43B5,#7C43B5
RFC 1053,RFC 736,1,#7C43B5,#7C43B5
RFC 1053,RFC 749,1,#7C43B5,#7C43B5
RFC 1053,RFC 856,1,#7C43B5,#7C43B5
RFC 1053,RFC 658,1,#7C43B5,#7C43B5
RFC 1053,RFC 652,1,#7C43B5,#7C43B5
RFC 1053,RFC 653,1,#7C43B5,#7C43B5
RFC 1053,RFC 884,1,#7C43B5,#7C43B5
RFC 1072,RFC 1072,15,#7C43B5,#7C43B5
RFC 1072,RFC 793,3,#7C43B5,#7C43B5
RFC 1072,RFC 1045,1,#7C43B5,#7C43B5
RFC 1072,RFC 998,1,#7C43B5,#7C43B5
RFC 1072,RFC 896,1,#7C43B5,#7C43B5
RFC 1072,RFC 908,1,#7C43B5,#7C43B5
RFC 1075,RFC 1054,2,#7C43B5,#7C43B5
RFC 1075,RFC 1075,23,#7C43B5,#7C43B5
RFC 1075,RFC 1058,1,#7C43B5,#7C43B5
RFC 1075,RFC 791,1,#7C43B5,#7C43B5
RFC 1075,RFC 940,1,#7C43B5,#7C43B5
RFC 1119,RFC 1119,1,#7C43B5,#7C43B5
RFC 1184,RFC 1116,2,#7C43B5,#7C43B5
RFC 1184,RFC 1184,22,#7C43B5,#7C43B5
RFC 1184,RFC 1080,2,#7C43B5,#7C43B5
RFC 1184,RFC 857,2,#7C43B5,#7C43B5
RFC 1184,RFC 854,8,#7C43B5,#7C43B5
RFC 1184,RFC 885,2,#7C43B5,#7C43B5
RFC 1184,RFC 858,2,#7C43B5,#7C43B5
RFC 1184,RFC 855,1,#7C43B5,#7C43B5
RFC 1184,RFC 856,1,#7C43B5,#7C43B5
RFC 1184,RFC 860,1,#7C43B5,#7C43B5
RFC 1184,RFC 1091,1,#7C43B5,#7C43B5
RFC 1184,RFC 1073,1,#7C43B5,#7C43B5
RFC 1184,RFC 1079,1,#7C43B5,#7C43B5
RFC 1184,RFC 859,1,#7C43B5,#7C43B5
RFC 1184,RFC 933,1,#7C43B5,#7C43B5
RFC 1184,RFC 1096,1,#7C43B5,#7C43B5
RFC 1190,RFC 1190,147,#7C43B5,#7C43B5
RFC 1190,RFC 1071,1,#7C43B5,#7C43B5
RFC 1190,RFC 1122,1,#7C43B5,#7C43B5
RFC 1190,RFC 1045,1,#7C43B5,#7C43B5
RFC 1190,RFC 1112,1,#7C43B5,#7C43B5
RFC 1190,RFC 1141,1,#7C43B5,#7C43B5
RFC 1190,RFC 1119,1,#7C43B5,#7C43B5
RFC 1190,RFC 791,1,#7C43B5,#7C43B5
RFC 1190,RFC 793,1,#7C43B5,#7C43B5
RFC 1190,RFC 768,1,#7C43B5,#7C43B5
RFC 1190,RFC 1060,1,#7C43B5,#7C43B5
RFC 1229,RFC 1155,3,#7C43B5,#7C43B5
RFC 1229,RFC 1212,3,#7C43B5,#7C43B5
RFC 1229,RFC 1229,16,#7C43B5,#7C43B5
RFC 1229,RFC 1156,2,#7C43B5,#7C43B5
RFC 1229,RFC 1213,3,#7C43B5,#7C43B5
RFC 1229,RFC 1157,2,#7C43B5,#7C43B5
RFC 1229,RFC 1052,1,#7C43B5,#7C43B5
RFC 1229,RFC 1109,1,#7C43B5,#7C43B5
RFC 1230,RFC 1230,23,#7C43B5,#7C43B5
RFC 1230,RFC 1155,3,#7C43B5,#7C43B5
RFC 1230,RFC 1212,3,#7C43B5,#7C43B5
RFC 1230,RFC 1156,2,#7C43B5,#7C43B5
RFC 1230,RFC 1213,2,#7C43B5,#7C43B5
RFC 1230,RFC 1157,2,#7C43B5,#7C43B5
RFC 1230,RFC 1052,1,#7C43B5,#7C43B5
RFC 1230,RFC 1109,1,#7C43B5,#7C43B5
RFC 1230,RFC 1229,1,#7C43B5,#7C43B5
RFC 1231,RFC 1231,23,#7C43B5,#7C43B5
RFC 1231,RFC 1155,3,#7C43B5,#7C43B5
RFC 1231,RFC 1212,3,#7C43B5,#7C43B5
RFC 1231,RFC 1156,2,#7C43B5,#7C43B5
RFC 1231,RFC 1213,2,#7C43B5,#7C43B5
RFC 1231,RFC 1157,2,#7C43B5,#7C43B5
RFC 1231,RFC 1052,1,#7C43B5,#7C43B5
RFC 1231,RFC 1109,1,#7C43B5,#7C43B5
RFC 1231,RFC 1229,1,#7C43B5,#7C43B5
RFC 1239,RFC 1229,1,#7C43B5,#7C43B5
RFC 1239,RFC 1230,1,#7C43B5,#7C43B5
RFC 1239,RFC 1231,1,#7C43B5,#7C43B5
RFC 1239,RFC 1232,1,#7C43B5,#7C43B5
RFC 1239,RFC 1233,1,#7C43B5,#7C43B5
RFC 1239,RFC 1239,1,#7C43B5,#7C43B5
RFC 1241,RFC 1241,16,#7C43B5,#7C43B5
RFC 1241,RFC 792,1,#7C43B5,#7C43B5
RFC 1241,RFC 791,1,#7C43B5,#7C43B5
RFC 1241,RFC 793,1,#7C43B5,#7C43B5
RFC 1243,RFC 1243,29,#7C43B5,#7C43B5
RFC 1243,RFC 1155,3,#7C43B5,#7C43B5
RFC 1243,RFC 1212,3,#7C43B5,#7C43B5
RFC 1243,RFC 1156,2,#7C43B5,#7C43B5
RFC 1243,RFC 1213,3,#7C43B5,#7C43B5
RFC 1243,RFC 1157,2,#7C43B5,#7C43B5
RFC 1243,RFC 1052,1,#7C43B5,#7C43B5
RFC 1243,RFC 1109,1,#7C43B5,#7C43B5
RFC 1256,RFC 1256,18,#7C43B5,#7C43B5
RFC 1256,RFC 1122,1,#7C43B5,#7C43B5
RFC 1256,RFC 1009,1,#7C43B5,#7C43B5
RFC 1256,RFC 951,1,#7C43B5,#7C43B5
RFC 1256,RFC 1112,1,#7C43B5,#7C43B5
RFC 1256,RFC 903,1,#7C43B5,#7C43B5
RFC 1256,RFC 919,1,#7C43B5,#7C43B5
RFC 1256,RFC 950,1,#7C43B5,#7C43B5
RFC 1256,RFC 1209,1,#7C43B5,#7C43B5
RFC 1256,RFC 791,1,#7C43B5,#7C43B5
RFC 1256,RFC 792,1,#7C43B5,#7C43B5
RFC 1256,RFC 1084,1,#7C43B5,#7C43B5
RFC 1284,RFC 1155,3,#7C43B5,#7C43B5
RFC 1284,RFC 1212,3,#7C43B5,#7C43B5
RFC 1284,RFC 1284,21,#7C43B5,#7C43B5
RFC 1284,RFC 1156,2,#7C43B5,#7C43B5
RFC 1284,RFC 1213,3,#7C43B5,#7C43B5
RFC 1284,RFC 1157,2,#7C43B5,#7C43B5
RFC 1284,RFC 1052,1,#7C43B5,#7C43B5
RFC 1284,RFC 1109,1,#7C43B5,#7C43B5
RFC 1284,RFC 1229,1,#7C43B5,#7C43B5
RFC 1304,RFC 1304,25,#7C43B5,#7C43B5
RFC 1304,RFC 1155,4,#7C43B5,#7C43B5
RFC 1304,RFC 1156,7,#7C43B5,#7C43B5
RFC 1304,RFC 1213,8,#7C43B5,#7C43B5
RFC 1304,RFC 1157,2,#7C43B5,#7C43B5
RFC 1304,RFC 1212,4,#7C43B5,#7C43B5
RFC 1304,RFC 1232,2,#7C43B5,#7C43B5
RFC 1304,RFC 1233,2,#7C43B5,#7C43B5
RFC 1304,RFC 1239,2,#7C43B5,#7C43B5
RFC 1304,RFC 1209,3,#7C43B5,#7C43B5
RFC 1304,RFC 1052,1,#7C43B5,#7C43B5
RFC 1304,RFC 1109,1,#7C43B5,#7C43B5
RFC 1304,RFC 1215,1,#7C43B5,#7C43B5
RFC 1314,RFC 1314,22,#7C43B5,#7C43B5
RFC 1315,RFC 1315,19,#7C43B5,#7C43B5
RFC 1315,RFC 1155,3,#7C43B5,#7C43B5
RFC 1315,RFC 1212,3,#7C43B5,#7C43B5
RFC 1315,RFC 1156,2,#7C43B5,#7C43B5
RFC 1315,RFC 1213,3,#7C43B5,#7C43B5
RFC 1315,RFC 1157,2,#7C43B5,#7C43B5
RFC 1315,RFC 1215,2,#7C43B5,#7C43B5
RFC 1315,RFC 1052,1,#7C43B5,#7C43B5
RFC 1315,RFC 1109,1,#7C43B5,#7C43B5
RFC 1349,RFC 1122,9,#7C43B5,#7C43B5
RFC 1349,RFC 1123,6,#7C43B5,#7C43B5
RFC 1349,RFC 1349,27,#7C43B5,#7C43B5
RFC 1349,RFC 792,5,#7C43B5,#7C43B5
RFC 1349,RFC 1060,6,#7C43B5,#7C43B5
RFC 1349,RFC 1195,5,#7C43B5,#7C43B5
RFC 1349,RFC 1247,5,#7C43B5,#7C43B5
RFC 1349,RFC 1248,5,#7C43B5,#7C43B5
RFC 1349,RFC 791,9,#7C43B5,#7C43B5
RFC 1349,RFC 795,1,#7C43B5,#7C43B5
RFC 1349,RFC 1009,1,#7C43B5,#7C43B5
RFC 1349,RFC 1256,1,#7C43B5,#7C43B5
RFC 1349,RFC 950,1,#7C43B5,#7C43B5
RFC 1349,RFC 793,1,#7C43B5,#7C43B5
RFC 1349,RFC 1046,1,#7C43B5,#7C43B5
RFC 1378,RFC 1378,15,#7C43B5,#7C43B5
RFC 1378,RFC 1331,1,#7C43B5,#7C43B5
RFC 1378,RFC 1340,1,#7C43B5,#7C43B5
RFC 1381,RFC 1381,33,#7C43B5,#7C43B5
RFC 1381,RFC 1155,2,#7C43B5,#7C43B5
RFC 1381,RFC 1212,3,#7C43B5,#7C43B5
RFC 1381,RFC 1156,2,#7C43B5,#7C43B5
RFC 1381,RFC 1213,3,#7C43B5,#7C43B5
RFC 1381,RFC 1157,2,#7C43B5,#7C43B5
RFC 1381,RFC 1317,1,#7C43B5,#7C43B5
RFC 1381,RFC 1382,1,#7C43B5,#7C43B5
RFC 1381,ISO 7776,22,#7C43B5,#7C43B5
RFC 1381,ISO 8885,17,#7C43B5,#7C43B5
RFC 1381,ISO 8886,1,#7C43B5,#7C43B5
RFC 1461,RFC 1461,20,#7C43B5,#7C43B5
RFC 1461,RFC 1155,2,#7C43B5,#7C43B5
RFC 1461,RFC 1212,3,#7C43B5,#7C43B5
RFC 1461,RFC 1213,3,#7C43B5,#7C43B5
RFC 1461,RFC 1157,2,#7C43B5,#7C43B5
RFC 1461,RFC 1356,8,#7C43B5,#7C43B5
RFC 1461,RFC 1382,4,#7C43B5,#7C43B5
RFC 1461,RFC 1316,1,#7C43B5,#7C43B5
RFC 1461,RFC 1381,1,#7C43B5,#7C43B5
RFC 1461,RFC 1317,1,#7C43B5,#7C43B5
RFC 1461,ISO 8473,1,#7C43B5,#7C43B5
RFC 1461,ISO 9542,1,#7C43B5,#7C43B5
RFC 1471,RFC 1471,24,#7C43B5,#7C43B5
RFC 1471,RFC 1155,2,#7C43B5,#7C43B5
RFC 1471,RFC 1212,3,#7C43B5,#7C43B5
RFC 1471,RFC 1213,2,#7C43B5,#7C43B5
RFC 1471,RFC 1157,2,#7C43B5,#7C43B5
RFC 1471,RFC 1331,8,#7C43B5,#7C43B5
RFC 1471,RFC 1333,8,#7C43B5,#7C43B5
RFC 1471,RFC 1229,1,#7C43B5,#7C43B5
RFC 1471,RFC 1215,1,#7C43B5,#7C43B5
RFC 1474,RFC 1155,2,#7C43B5,#7C43B5
RFC 1474,RFC 1212,8,#7C43B5,#7C43B5
RFC 1474,RFC 1474,14,#7C43B5,#7C43B5
RFC 1474,RFC 1213,2,#7C43B5,#7C43B5
RFC 1474,RFC 1157,1,#7C43B5,#7C43B5
RFC 1474,RFC 1220,11,#7C43B5,#7C43B5
RFC 1474,RFC 1215,1,#7C43B5,#7C43B5
RFC 1474,RFC 1331,1,#7C43B5,#7C43B5
RFC 1474,RFC 1333,1,#7C43B5,#7C43B5
RFC 1494,ITU X.420,2,#7C43B5,#7C43B5
RFC 1494,ITU T.30,2,#7C43B5,#7C43B5
RFC 1494,ITU T.411,1,#7C43B5,#7C43B5
RFC 1494,ITU T.4,1,#7C43B5,#7C43B5
RFC 1494,RFC 822,7,#7C43B5,#7C43B5
RFC 1494,RFC 1494,18,#7C43B5,#7C43B5
RFC 1494,RFC 1327,2,#7C43B5,#7C43B5
RFC 1494,RFC 1341,3,#7C43B5,#7C43B5
RFC 1494,RFC 1495,1,#7C43B5,#7C43B5
RFC 1494,ISO 10021-8,1,#7C43B5,#7C43B5
RFC 1494,ISO 8613,1,#7C43B5,#7C43B5
RFC 1494,ISO 10021,1,#7C43B5,#7C43B5
RFC 1514,RFC 1514,32,#7C43B5,#7C43B5
RFC 1514,RFC 1155,3,#7C43B5,#7C43B5
RFC 1514,RFC 1212,4,#7C43B5,#7C43B5
RFC 1514,RFC 1213,3,#7C43B5,#7C43B5
RFC 1514,RFC 1157,2,#7C43B5,#7C43B5
RFC 1515,RFC 1515,24,#7C43B5,#7C43B5
RFC 1515,RFC 1155,2,#7C43B5,#7C43B5
RFC 1515,RFC 1212,3,#7C43B5,#7C43B5
RFC 1515,RFC 1213,6,#7C43B5,#7C43B5
RFC 1515,RFC 1157,2,#7C43B5,#7C43B5
RFC 1515,RFC 1215,3,#7C43B5,#7C43B5
RFC 1515,RFC 1368,5,#7C43B5,#7C43B5
RFC 1515,RFC 1156,1,#7C43B5,#7C43B5
RFC 1515,RFC 1398,1,#7C43B5,#7C43B5
RFC 1515,ISO 8802-3,2,#7C43B5,#7C43B5
RFC 1518,RFC 1518,26,#7C43B5,#7C43B5
RFC 1518,RFC 1237,2,#7C43B5,#7C43B5
RFC 1518,RFC 1338,1,#7C43B5,#7C43B5
RFC 1518,RFC 1174,1,#7C43B5,#7C43B5
RFC 1519,RFC 1519,23,#7C43B5,#7C43B5
RFC 1519,RFC 1247,1,#7C43B5,#7C43B5
RFC 1519,RFC 1518,1,#7C43B5,#7C43B5
RFC 1533,RFC 1497,10,#7C43B5,#7C43B5
RFC 1533,RFC 1533,29,#7C43B5,#7C43B5
RFC 1533,RFC 1122,2,#7C43B5,#7C43B5
RFC 1533,RFC 868,1,#7C43B5,#7C43B5
RFC 1533,RFC 1035,3,#7C43B5,#7C43B5
RFC 1533,RFC 865,2,#7C43B5,#7C43B5
RFC 1533,RFC 1179,2,#7C43B5,#7C43B5
RFC 1533,RFC 887,2,#7C43B5,#7C43B5
RFC 1533,RFC 1191,3,#7C43B5,#7C43B5
RFC 1533,RFC 1256,2,#7C43B5,#7C43B5
RFC 1533,RFC 893,2,#7C43B5,#7C43B5
RFC 1533,RFC 894,3,#7C43B5,#7C43B5
RFC 1533,RFC 1042,3,#7C43B5,#7C43B5
RFC 1533,RFC 1001,4,#7C43B5,#7C43B5
RFC 1533,RFC 1531,1,#7C43B5,#7C43B5
RFC 1533,RFC 951,1,#7C43B5,#7C43B5
RFC 1533,RFC 950,1,#7C43B5,#7C43B5
RFC 1533,RFC 1305,1,#7C43B5,#7C43B5
RFC 1533,RFC 1198,1,#7C43B5,#7C43B5
RFC 1533,RFC 1340,1,#7C43B5,#7C43B5
RFC 1565,RFC 1565,16,#7C43B5,#7C43B5
RFC 1565,RFC 1442,2,#7C43B5,#7C43B5
RFC 1565,RFC 1213,3,#7C43B5,#7C43B5
RFC 1565,RFC 1445,2,#7C43B5,#7C43B5
RFC 1565,RFC 1448,2,#7C43B5,#7C43B5
RFC 1565,RFC 1485,1,#7C43B5,#7C43B5
RFC 1565,RFC 1327,2,#7C43B5,#7C43B5
RFC 1565,RFC 822,1,#7C43B5,#7C43B5
RFC 1565,ISO 10021,1,#7C43B5,#7C43B5
RFC 1566,RFC 1566,19,#7C43B5,#7C43B5
RFC 1566,RFC 1442,2,#7C43B5,#7C43B5
RFC 1566,RFC 1213,3,#7C43B5,#7C43B5
RFC 1566,RFC 1445,2,#7C43B5,#7C43B5
RFC 1566,RFC 1448,2,#7C43B5,#7C43B5
RFC 1566,RFC 1485,1,#7C43B5,#7C43B5
RFC 1566,RFC 1327,1,#7C43B5,#7C43B5
RFC 1566,RFC 1565,1,#7C43B5,#7C43B5
RFC 1567,RFC 1442,2,#7C43B5,#7C43B5
RFC 1567,RFC 1213,3,#7C43B5,#7C43B5
RFC 1567,RFC 1567,17,#7C43B5,#7C43B5
RFC 1567,RFC 1445,2,#7C43B5,#7C43B5
RFC 1567,RFC 1448,2,#7C43B5,#7C43B5
RFC 1567,RFC 1565,1,#7C43B5,#7C43B5
RFC 1567,RFC 1514,1,#7C43B5,#7C43B5
RFC 1567,RFC 1485,1,#7C43B5,#7C43B5
RFC 1567,RFC 1430,1,#7C43B5,#7C43B5
RFC 1583,RFC 1247,25,#7C43B5,#7C43B5
RFC 1583,RFC 1583,215,#7C43B5,#7C43B5
RFC 1583,RFC 791,4,#7C43B5,#7C43B5
RFC 1583,RFC 1112,3,#7C43B5,#7C43B5
RFC 1583,RFC 1519,3,#7C43B5,#7C43B5
RFC 1583,RFC 905,3,#7C43B5,#7C43B5
RFC 1583,RFC 1349,7,#7C43B5,#7C43B5
RFC 1583,RFC 1213,6,#7C43B5,#7C43B5
RFC 1583,RFC 1340,3,#7C43B5,#7C43B5
RFC 1587,RFC 1587,16,#7C43B5,#7C43B5
RFC 1587,RFC 1583,1,#7C43B5,#7C43B5
RFC 1587,RFC 1584,1,#7C43B5,#7C43B5
RFC 1611,RFC 1611,29,#7C43B5,#7C43B5
RFC 1611,RFC 1442,2,#7C43B5,#7C43B5
RFC 1611,RFC 1213,3,#7C43B5,#7C43B5
RFC 1611,RFC 1445,2,#7C43B5,#7C43B5
